year,round,from_country,to_country,total_points,televoting_points,jury_points
1997,final,PL,CY,0,NA,NA
1997,final,PL,ES,4,NA,NA
1997,final,PL,FR,12,NA,NA
1997,final,PL,EE,6,NA,NA
1997,final,PL,MT,0,NA,NA
1997,final,PL,SI,2,NA,NA
1997,final,PL,GR,0,NA,NA
1997,final,PL,HU,5,NA,NA
1997,final,PL,SE,0,NA,NA
1997,final,PL,RU,0,NA,NA
1997,final,PL,DK,0,NA,NA
1997,final,PL,HR,3,NA,NA
1997,final,PL,DE,0,NA,NA
1997,final,PL,BA,0,NA,NA
1997,final,PL,IS,0,NA,NA
1997,final,PL,AT,1,NA,NA
1997,final,PL,CH,0,NA,NA
1997,final,PL,NL,0,NA,NA
1997,final,PL,NO,0,NA,NA
1997,final,PL,PT,0,NA,NA
1997,final,PT,GB,7,NA,NA
1997,final,PT,IE,10,NA,NA
1997,final,PT,TR,5,NA,NA
1997,final,PT,IT,12,NA,NA
1997,final,PT,CY,3,NA,NA
1997,final,PT,ES,8,NA,NA
1997,final,PT,FR,6,NA,NA
1997,final,PT,EE,1,NA,NA
1997,final,PT,MT,0,NA,NA
1997,final,PT,SI,4,NA,NA
1997,final,PT,PL,2,NA,NA
1997,final,PT,GR,0,NA,NA
1997,final,PT,HU,0,NA,NA
1997,final,PT,SE,0,NA,NA
1997,final,PT,RU,0,NA,NA
1997,final,PT,DK,0,NA,NA
1997,final,PT,HR,0,NA,NA
1997,final,PT,DE,0,NA,NA
1997,final,PT,BA,0,NA,NA
1997,final,PT,IS,0,NA,NA
1997,final,PT,AT,0,NA,NA
1997,final,PT,CH,0,NA,NA
1997,final,PT,NL,0,NA,NA
1997,final,PT,NO,0,NA,NA
1997,final,RU,GB,12,NA,NA
1997,final,RU,IE,5,NA,NA
1997,final,RU,TR,4,NA,NA
1997,final,RU,IT,7,NA,NA
1997,final,RU,CY,1,NA,NA
1997,final,RU,ES,8,NA,NA
1997,final,RU,FR,6,NA,NA
1997,final,RU,EE,0,NA,NA
1997,final,RU,MT,0,NA,NA
1997,final,RU,SI,10,NA,NA
1997,final,RU,PL,0,NA,NA
1997,final,RU,GR,2,NA,NA
1997,final,RU,HU,0,NA,NA
1997,final,RU,SE,0,NA,NA
1997,final,RU,DK,0,NA,NA
1997,final,RU,HR,0,NA,NA
1997,final,RU,DE,0,NA,NA
1997,final,RU,BA,0,NA,NA
1997,final,RU,IS,0,NA,NA
1997,final,RU,AT,3,NA,NA
1997,final,RU,CH,0,NA,NA
1997,final,RU,NL,0,NA,NA
1997,final,RU,NO,0,NA,NA
1997,final,RU,PT,0,NA,NA
1997,final,SI,GB,8,NA,NA
1997,final,SI,IE,1,NA,NA
1997,final,SI,TR,0,NA,NA
1997,final,SI,IT,10,NA,NA
1997,final,SI,CY,4,NA,NA
1997,final,SI,ES,5,NA,NA
1997,final,SI,FR,2,NA,NA
1997,final,SI,EE,3,NA,NA
1997,final,SI,MT,0,NA,NA
1997,final,SI,PL,7,NA,NA
1997,final,SI,GR,0,NA,NA
1997,final,SI,HU,0,NA,NA
1997,final,SI,SE,6,NA,NA
1997,final,SI,RU,12,NA,NA
1997,final,SI,DK,0,NA,NA
1997,final,SI,HR,0,NA,NA
1997,final,SI,DE,0,NA,NA
1997,final,SI,BA,0,NA,NA
1997,final,SI,IS,0,NA,NA
1997,final,SI,AT,0,NA,NA
1997,final,SI,CH,0,NA,NA
1997,final,SI,NL,0,NA,NA
1997,final,SI,NO,0,NA,NA
1997,final,SI,PT,0,NA,NA
1997,final,ES,GB,5,NA,NA
1997,final,ES,IE,6,NA,NA
1997,final,ES,TR,12,NA,NA
1997,final,ES,IT,8,NA,NA
1997,final,ES,CY,10,NA,NA
1997,final,ES,FR,0,NA,NA
1997,final,ES,EE,4,NA,NA
1997,final,ES,MT,1,NA,NA
1997,final,ES,SI,0,NA,NA
1997,final,ES,PL,2,NA,NA
1997,final,ES,GR,7,NA,NA
1997,final,ES,HU,0,NA,NA
1997,final,ES,SE,0,NA,NA
1997,final,ES,RU,0,NA,NA
1997,final,ES,DK,0,NA,NA
1997,final,ES,HR,0,NA,NA
1997,final,ES,DE,0,NA,NA
1997,final,ES,BA,0,NA,NA
1997,final,ES,IS,0,NA,NA
1997,final,ES,AT,0,NA,NA
1997,final,ES,CH,3,NA,NA
1997,final,ES,NL,0,NA,NA
1997,final,ES,NO,0,NA,NA
1997,final,ES,PT,0,NA,NA
1997,final,SE,GB,12,NA,NA
1997,final,SE,IE,10,NA,NA
1997,final,SE,TR,6,NA,NA
1997,final,SE,IT,3,NA,NA
1997,final,SE,CY,0,NA,NA
1997,final,SE,ES,0,NA,NA
1997,final,SE,FR,2,NA,NA
1997,final,SE,EE,1,NA,NA
1997,final,SE,MT,0,NA,NA
1997,final,SE,SI,0,NA,NA
1997,final,SE,PL,0,NA,NA
1997,final,SE,GR,0,NA,NA
1997,final,SE,HU,0,NA,NA
1997,final,SE,RU,0,NA,NA
1997,final,SE,DK,7,NA,NA
1997,final,SE,HR,5,NA,NA
1997,final,SE,DE,0,NA,NA
1997,final,SE,BA,4,NA,NA
1997,final,SE,IS,8,NA,NA
1997,final,SE,AT,0,NA,NA
1997,final,SE,CH,0,NA,NA
1997,final,SE,NL,0,NA,NA
1997,final,SE,NO,0,NA,NA
1997,final,SE,PT,0,NA,NA
1997,final,CH,GB,12,NA,NA
1997,final,CH,IE,7,NA,NA
1997,final,CH,TR,6,NA,NA
1997,final,CH,IT,10,NA,NA
1997,final,CH,CY,4,NA,NA
1997,final,CH,ES,8,NA,NA
1997,final,CH,FR,3,NA,NA
1997,final,CH,EE,0,NA,NA
1997,final,CH,MT,0,NA,NA
1997,final,CH,SI,0,NA,NA
1997,final,CH,PL,0,NA,NA
1997,final,CH,GR,0,NA,NA
1997,final,CH,HU,0,NA,NA
1997,final,CH,SE,0,NA,NA
1997,final,CH,RU,0,NA,NA
1997,final,CH,DK,1,NA,NA
1997,final,CH,HR,0,NA,NA
1997,final,CH,DE,5,NA,NA
1997,final,CH,BA,2,NA,NA
1997,final,CH,IS,0,NA,NA
1997,final,CH,AT,0,NA,NA
1997,final,CH,NL,0,NA,NA
1997,final,CH,NO,0,NA,NA
1997,final,CH,PT,0,NA,NA
1997,final,TR,GB,7,NA,NA
1997,final,TR,IE,6,NA,NA
1997,final,TR,IT,5,NA,NA
1997,final,TR,CY,0,NA,NA
1997,final,TR,ES,4,NA,NA
1997,final,TR,FR,2,NA,NA
1997,final,TR,EE,0,NA,NA
1997,final,TR,MT,12,NA,NA
1997,final,TR,SI,10,NA,NA
1997,final,TR,PL,0,NA,NA
1997,final,TR,GR,0,NA,NA
1997,final,TR,HU,3,NA,NA
1997,final,TR,SE,0,NA,NA
1997,final,TR,RU,0,NA,NA
1997,final,TR,DK,0,NA,NA
1997,final,TR,HR,0,NA,NA
1997,final,TR,DE,0,NA,NA
1997,final,TR,BA,8,NA,NA
1997,final,TR,IS,0,NA,NA
1997,final,TR,AT,0,NA,NA
1997,final,TR,CH,0,NA,NA
1997,final,TR,NL,1,NA,NA
1997,final,TR,NO,0,NA,NA
1997,final,TR,PT,0,NA,NA
1997,final,GB,IE,12,NA,NA
1997,final,GB,TR,4,NA,NA
1997,final,GB,IT,3,NA,NA
1997,final,GB,CY,5,NA,NA
1997,final,GB,ES,0,NA,NA
1997,final,GB,FR,0,NA,NA
1997,final,GB,EE,10,NA,NA
1997,final,GB,MT,0,NA,NA
1997,final,GB,SI,0,NA,NA
1997,final,GB,PL,0,NA,NA
1997,final,GB,GR,0,NA,NA
1997,final,GB,HU,8,NA,NA
1997,final,GB,SE,7,NA,NA
1997,final,GB,RU,0,NA,NA
1997,final,GB,DK,2,NA,NA
1997,final,GB,HR,1,NA,NA
1997,final,GB,DE,0,NA,NA
1997,final,GB,BA,0,NA,NA
1997,final,GB,IS,6,NA,NA
1997,final,GB,AT,0,NA,NA
1997,final,GB,CH,0,NA,NA
1997,final,GB,NL,0,NA,NA
1997,final,GB,NO,0,NA,NA
1997,final,GB,PT,0,NA,NA
1998,final,BE,IL,10,NA,NA
1998,final,BE,GB,6,NA,NA
1998,final,BE,MT,8,NA,NA
1998,final,BE,NL,12,NA,NA
1998,final,BE,HR,5,NA,NA
1998,final,BE,DE,7,NA,NA
1998,final,BE,NO,4,NA,NA
1998,final,BE,IE,0,NA,NA
1998,final,BE,SE,0,NA,NA
1998,final,BE,CY,2,NA,NA
1998,final,BE,PT,1,NA,NA
1998,final,BE,EE,0,NA,NA
1998,final,BE,TR,0,NA,NA
1998,final,BE,FI,0,NA,NA
1998,final,BE,ES,3,NA,NA
1998,final,BE,PL,0,NA,NA
1998,final,BE,SI,0,NA,NA
1998,final,BE,MK,0,NA,NA
1998,final,BE,GR,0,NA,NA
1998,final,BE,SK,0,NA,NA
1998,final,BE,RO,0,NA,NA
1998,final,BE,HU,0,NA,NA
1998,final,BE,FR,0,NA,NA
1998,final,BE,CH,0,NA,NA
1998,final,HR,IL,0,NA,NA
1998,final,HR,GB,12,NA,NA
1998,final,HR,MT,7,NA,NA
1998,final,HR,NL,10,NA,NA
1998,final,HR,BE,0,NA,NA
1998,final,HR,DE,0,NA,NA
1998,final,HR,NO,0,NA,NA
1998,final,HR,IE,2,NA,NA
1998,final,HR,SE,0,NA,NA
1998,final,HR,CY,4,NA,NA
1998,final,HR,PT,0,NA,NA
1998,final,HR,EE,0,NA,NA
1998,final,HR,TR,5,NA,NA
1998,final,HR,FI,0,NA,NA
1998,final,HR,ES,1,NA,NA
1998,final,HR,PL,0,NA,NA
1998,final,HR,SI,3,NA,NA
1998,final,HR,MK,6,NA,NA
1998,final,HR,GR,0,NA,NA
1998,final,HR,SK,8,NA,NA
1998,final,HR,RO,0,NA,NA
1998,final,HR,HU,0,NA,NA
1998,final,HR,FR,0,NA,NA
1998,final,HR,CH,0,NA,NA
1998,final,CY,IL,10,NA,NA
1998,final,CY,GB,8,NA,NA
1998,final,CY,MT,5,NA,NA
1998,final,CY,NL,0,NA,NA
1998,final,CY,HR,7,NA,NA
1998,final,CY,BE,6,NA,NA
1998,final,CY,DE,0,NA,NA
1998,final,CY,NO,3,NA,NA
1998,final,CY,IE,0,NA,NA
1998,final,CY,SE,0,NA,NA
1998,final,CY,PT,2,NA,NA
1998,final,CY,EE,0,NA,NA
1998,final,CY,TR,0,NA,NA
1998,final,CY,FI,0,NA,NA
1998,final,CY,ES,4,NA,NA
1998,final,CY,PL,0,NA,NA
1998,final,CY,SI,0,NA,NA
1998,final,CY,MK,0,NA,NA
1998,final,CY,GR,12,NA,NA
1998,final,CY,SK,0,NA,NA
1998,final,CY,RO,0,NA,NA
1998,final,CY,HU,0,NA,NA
1998,final,CY,FR,1,NA,NA
1998,final,CY,CH,0,NA,NA
1998,final,EE,IL,7,NA,NA
1998,final,EE,GB,8,NA,NA
1998,final,EE,MT,5,NA,NA
1998,final,EE,NL,0,NA,NA
1998,final,EE,HR,3,NA,NA
1998,final,EE,BE,6,NA,NA
1998,final,EE,DE,1,NA,NA
1998,final,EE,NO,4,NA,NA
1998,final,EE,IE,2,NA,NA
1998,final,EE,SE,12,NA,NA
1998,final,EE,CY,0,NA,NA
1998,final,EE,PT,0,NA,NA
1998,final,EE,TR,0,NA,NA
1998,final,EE,FI,10,NA,NA
1998,final,EE,ES,0,NA,NA
1998,final,EE,PL,0,NA,NA
1998,final,EE,SI,0,NA,NA
1998,final,EE,MK,0,NA,NA
1998,final,EE,GR,0,NA,NA
1998,final,EE,SK,0,NA,NA
1998,final,EE,RO,0,NA,NA
1998,final,EE,HU,0,NA,NA
1998,final,EE,FR,0,NA,NA
1998,final,EE,CH,0,NA,NA
1998,final,FI,IL,10,NA,NA
1998,final,FI,GB,8,NA,NA
1998,final,FI,MT,5,NA,NA
1998,final,FI,NL,7,NA,NA
1998,final,FI,HR,3,NA,NA
1998,final,FI,BE,0,NA,NA
1998,final,FI,DE,1,NA,NA
1998,final,FI,NO,2,NA,NA
1998,final,FI,IE,0,NA,NA
1998,final,FI,SE,6,NA,NA
1998,final,FI,CY,0,NA,NA
1998,final,FI,PT,0,NA,NA
1998,final,FI,EE,12,NA,NA
1998,final,FI,TR,0,NA,NA
1998,final,FI,ES,0,NA,NA
1998,final,FI,PL,0,NA,NA
1998,final,FI,SI,4,NA,NA
1998,final,FI,MK,0,NA,NA
1998,final,FI,GR,0,NA,NA
1998,final,FI,SK,0,NA,NA
1998,final,FI,RO,0,NA,NA
1998,final,FI,HU,0,NA,NA
1998,final,FI,FR,0,NA,NA
1998,final,FI,CH,0,NA,NA
1998,final,FR,IL,12,NA,NA
1998,final,FR,GB,3,NA,NA
1998,final,FR,MT,6,NA,NA
1998,final,FR,NL,5,NA,NA
1998,final,FR,HR,8,NA,NA
1998,final,FR,BE,7,NA,NA
1998,final,FR,DE,0,NA,NA
1998,final,FR,NO,0,NA,NA
1998,final,FR,IE,0,NA,NA
1998,final,FR,SE,0,NA,NA
1998,final,FR,CY,0,NA,NA
1998,final,FR,PT,10,NA,NA
1998,final,FR,EE,0,NA,NA
1998,final,FR,TR,0,NA,NA
1998,final,FR,FI,0,NA,NA
1998,final,FR,ES,4,NA,NA
1998,final,FR,PL,2,NA,NA
1998,final,FR,SI,0,NA,NA
1998,final,FR,MK,0,NA,NA
1998,final,FR,GR,0,NA,NA
1998,final,FR,SK,0,NA,NA
1998,final,FR,RO,0,NA,NA
1998,final,FR,HU,1,NA,NA
1998,final,FR,CH,0,NA,NA
1998,final,DE,IL,7,NA,NA
1998,final,DE,GB,1,NA,NA
1998,final,DE,MT,8,NA,NA
1998,final,DE,NL,6,NA,NA
1998,final,DE,HR,10,NA,NA
1998,final,DE,BE,4,NA,NA
1998,final,DE,NO,3,NA,NA
1998,final,DE,IE,2,NA,NA
1998,final,DE,SE,0,NA,NA
1998,final,DE,CY,0,NA,NA
1998,final,DE,PT,0,NA,NA
1998,final,DE,EE,0,NA,NA
1998,final,DE,TR,12,NA,NA
1998,final,DE,FI,0,NA,NA
1998,final,DE,ES,0,NA,NA
1998,final,DE,PL,5,NA,NA
1998,final,DE,SI,0,NA,NA
1998,final,DE,MK,0,NA,NA
1998,final,DE,GR,0,NA,NA
1998,final,DE,SK,0,NA,NA
1998,final,DE,RO,0,NA,NA
1998,final,DE,HU,0,NA,NA
1998,final,DE,FR,0,NA,NA
1998,final,DE,CH,0,NA,NA
1998,final,GR,IL,10,NA,NA
1998,final,GR,GB,7,NA,NA
1998,final,GR,MT,6,NA,NA
1998,final,GR,NL,8,NA,NA
1998,final,GR,HR,5,NA,NA
1998,final,GR,BE,4,NA,NA
1998,final,GR,DE,3,NA,NA
1998,final,GR,NO,0,NA,NA
1998,final,GR,IE,0,NA,NA
1998,final,GR,SE,0,NA,NA
1998,final,GR,CY,12,NA,NA
1998,final,GR,PT,1,NA,NA
1998,final,GR,EE,0,NA,NA
1998,final,GR,TR,0,NA,NA
1998,final,GR,FI,0,NA,NA
1998,final,GR,ES,0,NA,NA
1998,final,GR,PL,0,NA,NA
1998,final,GR,SI,2,NA,NA
1998,final,GR,MK,0,NA,NA
1998,final,GR,SK,0,NA,NA
1998,final,GR,RO,0,NA,NA
1998,final,GR,HU,0,NA,NA
1998,final,GR,FR,0,NA,NA
1998,final,GR,CH,0,NA,NA
1998,final,HU,IL,0,NA,NA
1998,final,HU,GB,10,NA,NA
1998,final,HU,MT,7,NA,NA
1998,final,HU,NL,12,NA,NA
1998,final,HU,HR,0,NA,NA
1998,final,HU,BE,3,NA,NA
1998,final,HU,DE,0,NA,NA
1998,final,HU,NO,5,NA,NA
1998,final,HU,IE,6,NA,NA
1998,final,HU,SE,8,NA,NA
1998,final,HU,CY,1,NA,NA
1998,final,HU,PT,0,NA,NA
1998,final,HU,EE,4,NA,NA
1998,final,HU,TR,0,NA,NA
1998,final,HU,FI,0,NA,NA
1998,final,HU,ES,0,NA,NA
1998,final,HU,PL,2,NA,NA
1998,final,HU,SI,0,NA,NA
1998,final,HU,MK,0,NA,NA
1998,final,HU,GR,0,NA,NA
1998,final,HU,SK,0,NA,NA
1998,final,HU,RO,0,NA,NA
1998,final,HU,FR,0,NA,NA
1998,final,HU,CH,0,NA,NA
1998,final,IE,IL,6,NA,NA
1998,final,IE,GB,5,NA,NA
1998,final,IE,MT,12,NA,NA
1998,final,IE,NL,10,NA,NA
1998,final,IE,HR,3,NA,NA
1998,final,IE,BE,7,NA,NA
1998,final,IE,DE,8,NA,NA
1998,final,IE,NO,4,NA,NA
1998,final,IE,SE,2,NA,NA
1998,final,IE,CY,0,NA,NA
1998,final,IE,PT,0,NA,NA
1998,final,IE,EE,1,NA,NA
1998,final,IE,TR,0,NA,NA
1998,final,IE,FI,0,NA,NA
1998,final,IE,ES,0,NA,NA
1998,final,IE,PL,0,NA,NA
1998,final,IE,SI,0,NA,NA
1998,final,IE,MK,0,NA,NA
1998,final,IE,GR,0,NA,NA
1998,final,IE,SK,0,NA,NA
1998,final,IE,RO,0,NA,NA
1998,final,IE,HU,0,NA,NA
1998,final,IE,FR,0,NA,NA
1998,final,IE,CH,0,NA,NA
1998,final,IL,GB,12,NA,NA
1998,final,IL,MT,7,NA,NA
1998,final,IL,NL,8,NA,NA
1998,final,IL,HR,10,NA,NA
1998,final,IL,BE,5,NA,NA
1998,final,IL,DE,0,NA,NA
1998,final,IL,NO,4,NA,NA
1998,final,IL,IE,0,NA,NA
1998,final,IL,SE,0,NA,NA
1998,final,IL,CY,1,NA,NA
1998,final,IL,PT,2,NA,NA
1998,final,IL,EE,0,NA,NA
1998,final,IL,TR,0,NA,NA
1998,final,IL,FI,0,NA,NA
1998,final,IL,ES,3,NA,NA
1998,final,IL,PL,0,NA,NA
1998,final,IL,SI,0,NA,NA
1998,final,IL,MK,0,NA,NA
1998,final,IL,GR,0,NA,NA
1998,final,IL,SK,0,NA,NA
1998,final,IL,RO,6,NA,NA
1998,final,IL,HU,0,NA,NA
1998,final,IL,FR,0,NA,NA
1998,final,IL,CH,0,NA,NA
1998,final,MT,IL,12,NA,NA
1998,final,MT,GB,8,NA,NA
1998,final,MT,NL,7,NA,NA
1998,final,MT,HR,10,NA,NA
1998,final,MT,BE,3,NA,NA
1998,final,MT,DE,0,NA,NA
1998,final,MT,NO,5,NA,NA
1998,final,MT,IE,6,NA,NA
1998,final,MT,SE,4,NA,NA
1998,final,MT,CY,1,NA,NA
1998,final,MT,PT,2,NA,NA
1998,final,MT,EE,0,NA,NA
1998,final,MT,TR,0,NA,NA
1998,final,MT,FI,0,NA,NA
1998,final,MT,ES,0,NA,NA
1998,final,MT,PL,0,NA,NA
1998,final,MT,SI,0,NA,NA
1998,final,MT,MK,0,NA,NA
1998,final,MT,GR,0,NA,NA
1998,final,MT,SK,0,NA,NA
1998,final,MT,RO,0,NA,NA
1998,final,MT,HU,0,NA,NA
1998,final,MT,FR,0,NA,NA
1998,final,MT,CH,0,NA,NA
1998,final,NL,IL,6,NA,NA
1998,final,NL,GB,7,NA,NA
1998,final,NL,MT,8,NA,NA
1998,final,NL,HR,4,NA,NA
1998,final,NL,BE,10,NA,NA
1998,final,NL,DE,12,NA,NA
1998,final,NL,NO,3,NA,NA
1998,final,NL,IE,0,NA,NA
1998,final,NL,SE,5,NA,NA
1998,final,NL,CY,0,NA,NA
1998,final,NL,PT,0,NA,NA
1998,final,NL,EE,2,NA,NA
1998,final,NL,TR,1,NA,NA
1998,final,NL,FI,0,NA,NA
1998,final,NL,ES,0,NA,NA
1998,final,NL,PL,0,NA,NA
1998,final,NL,SI,0,NA,NA
1998,final,NL,MK,0,NA,NA
1998,final,NL,GR,0,NA,NA
1998,final,NL,SK,0,NA,NA
1998,final,NL,RO,0,NA,NA
1998,final,NL,HU,0,NA,NA
1998,final,NL,FR,0,NA,NA
1998,final,NL,CH,0,NA,NA
1998,final,MK,IL,8,NA,NA
1998,final,MK,GB,10,NA,NA
1998,final,MK,MT,0,NA,NA
1998,final,MK,NL,3,NA,NA
1998,final,MK,HR,12,NA,NA
1998,final,MK,BE,6,NA,NA
1998,final,MK,DE,0,NA,NA
1998,final,MK,NO,0,NA,NA
1998,final,MK,IE,7,NA,NA
1998,final,MK,SE,0,NA,NA
1998,final,MK,CY,0,NA,NA
1998,final,MK,PT,4,NA,NA
1998,final,MK,EE,0,NA,NA
1998,final,MK,TR,5,NA,NA
1998,final,MK,FI,1,NA,NA
1998,final,MK,ES,0,NA,NA
1998,final,MK,PL,0,NA,NA
1998,final,MK,SI,0,NA,NA
1998,final,MK,GR,0,NA,NA
1998,final,MK,SK,0,NA,NA
1998,final,MK,RO,0,NA,NA
1998,final,MK,HU,0,NA,NA
1998,final,MK,FR,2,NA,NA
1998,final,MK,CH,0,NA,NA
1998,final,NO,IL,3,NA,NA
1998,final,NO,GB,5,NA,NA
1998,final,NO,MT,12,NA,NA
1998,final,NO,NL,8,NA,NA
1998,final,NO,HR,6,NA,NA
1998,final,NO,BE,7,NA,NA
1998,final,NO,DE,0,NA,NA
1998,final,NO,IE,4,NA,NA
1998,final,NO,SE,10,NA,NA
1998,final,NO,CY,0,NA,NA
1998,final,NO,PT,0,NA,NA
1998,final,NO,EE,0,NA,NA
1998,final,NO,TR,0,NA,NA
1998,final,NO,FI,1,NA,NA
1998,final,NO,ES,0,NA,NA
1998,final,NO,PL,0,NA,NA
1998,final,NO,SI,0,NA,NA
1998,final,NO,MK,0,NA,NA
1998,final,NO,GR,0,NA,NA
1998,final,NO,SK,0,NA,NA
1998,final,NO,RO,0,NA,NA
1998,final,NO,HU,2,NA,NA
1998,final,NO,FR,0,NA,NA
1998,final,NO,CH,0,NA,NA
1998,final,PL,IL,10,NA,NA
1998,final,PL,GB,7,NA,NA
1998,final,PL,MT,8,NA,NA
1998,final,PL,NL,5,NA,NA
1998,final,PL,HR,6,NA,NA
1998,final,PL,BE,12,NA,NA
1998,final,PL,DE,0,NA,NA
1998,final,PL,NO,4,NA,NA
1998,final,PL,IE,2,NA,NA
1998,final,PL,SE,3,NA,NA
1998,final,PL,CY,0,NA,NA
1998,final,PL,PT,0,NA,NA
1998,final,PL,EE,1,NA,NA
1998,final,PL,TR,0,NA,NA
1998,final,PL,FI,0,NA,NA
1998,final,PL,ES,0,NA,NA
1998,final,PL,SI,0,NA,NA
1998,final,PL,MK,0,NA,NA
1998,final,PL,GR,0,NA,NA
1998,final,PL,SK,0,NA,NA
1998,final,PL,RO,0,NA,NA
1998,final,PL,HU,0,NA,NA
1998,final,PL,FR,0,NA,NA
1998,final,PL,CH,0,NA,NA
1998,final,PT,IL,12,NA,NA
1998,final,PT,GB,6,NA,NA
1998,final,PT,MT,5,NA,NA
1998,final,PT,NL,7,NA,NA
1998,final,PT,HR,2,NA,NA
1998,final,PT,BE,8,NA,NA
1998,final,PT,DE,10,NA,NA
1998,final,PT,NO,3,NA,NA
1998,final,PT,IE,1,NA,NA
1998,final,PT,SE,0,NA,NA
1998,final,PT,CY,4,NA,NA
1998,final,PT,EE,0,NA,NA
1998,final,PT,TR,0,NA,NA
1998,final,PT,FI,0,NA,NA
1998,final,PT,ES,0,NA,NA
1998,final,PT,PL,0,NA,NA
1998,final,PT,SI,0,NA,NA
1998,final,PT,MK,0,NA,NA
1998,final,PT,GR,0,NA,NA
1998,final,PT,SK,0,NA,NA
1998,final,PT,RO,0,NA,NA
1998,final,PT,HU,0,NA,NA
1998,final,PT,FR,0,NA,NA
1998,final,PT,CH,0,NA,NA
1998,final,RO,IL,7,NA,NA
1998,final,RO,GB,12,NA,NA
1998,final,RO,MT,0,NA,NA
1998,final,RO,NL,0,NA,NA
1998,final,RO,HR,0,NA,NA
1998,final,RO,BE,0,NA,NA
1998,final,RO,DE,6,NA,NA
1998,final,RO,NO,0,NA,NA
1998,final,RO,IE,8,NA,NA
1998,final,RO,SE,0,NA,NA
1998,final,RO,CY,4,NA,NA
1998,final,RO,PT,0,NA,NA
1998,final,RO,EE,0,NA,NA
1998,final,RO,TR,2,NA,NA
1998,final,RO,FI,0,NA,NA
1998,final,RO,ES,0,NA,NA
1998,final,RO,PL,10,NA,NA
1998,final,RO,SI,5,NA,NA
1998,final,RO,MK,3,NA,NA
1998,final,RO,GR,0,NA,NA
1998,final,RO,SK,0,NA,NA
1998,final,RO,HU,1,NA,NA
1998,final,RO,FR,0,NA,NA
1998,final,RO,CH,0,NA,NA
1998,final,SK,IL,0,NA,NA
1998,final,SK,GB,1,NA,NA
1998,final,SK,MT,12,NA,NA
1998,final,SK,NL,6,NA,NA
1998,final,SK,HR,10,NA,NA
1998,final,SK,BE,7,NA,NA
1998,final,SK,DE,0,NA,NA
1998,final,SK,NO,0,NA,NA
1998,final,SK,IE,4,NA,NA
1998,final,SK,SE,0,NA,NA
1998,final,SK,CY,5,NA,NA
1998,final,SK,PT,2,NA,NA
1998,final,SK,EE,8,NA,NA
1998,final,SK,TR,0,NA,NA
1998,final,SK,FI,0,NA,NA
1998,final,SK,ES,0,NA,NA
1998,final,SK,PL,0,NA,NA
1998,final,SK,SI,0,NA,NA
1998,final,SK,MK,3,NA,NA
1998,final,SK,GR,0,NA,NA
1998,final,SK,RO,0,NA,NA
1998,final,SK,HU,0,NA,NA
1998,final,SK,FR,0,NA,NA
1998,final,SK,CH,0,NA,NA
1998,final,SI,IL,7,NA,NA
1998,final,SI,GB,5,NA,NA
1998,final,SI,MT,3,NA,NA
1998,final,SI,NL,0,NA,NA
1998,final,SI,HR,12,NA,NA
1998,final,SI,BE,6,NA,NA
1998,final,SI,DE,8,NA,NA
1998,final,SI,NO,10,NA,NA
1998,final,SI,IE,1,NA,NA
1998,final,SI,SE,0,NA,NA
1998,final,SI,CY,0,NA,NA
1998,final,SI,PT,0,NA,NA
1998,final,SI,EE,2,NA,NA
1998,final,SI,TR,0,NA,NA
1998,final,SI,FI,0,NA,NA
1998,final,SI,ES,0,NA,NA
1998,final,SI,PL,0,NA,NA
1998,final,SI,MK,4,NA,NA
1998,final,SI,GR,0,NA,NA
1998,final,SI,SK,0,NA,NA
1998,final,SI,RO,0,NA,NA
1998,final,SI,HU,0,NA,NA
1998,final,SI,FR,0,NA,NA
1998,final,SI,CH,0,NA,NA
1998,final,ES,IL,10,NA,NA
1998,final,ES,GB,3,NA,NA
1998,final,ES,MT,5,NA,NA
1998,final,ES,NL,4,NA,NA
1998,final,ES,HR,1,NA,NA
1998,final,ES,BE,7,NA,NA
1998,final,ES,DE,12,NA,NA
1998,final,ES,NO,8,NA,NA
1998,final,ES,IE,0,NA,NA
1998,final,ES,SE,0,NA,NA
1998,final,ES,CY,0,NA,NA
1998,final,ES,PT,6,NA,NA
1998,final,ES,EE,2,NA,NA
1998,final,ES,TR,0,NA,NA
1998,final,ES,FI,0,NA,NA
1998,final,ES,PL,0,NA,NA
1998,final,ES,SI,0,NA,NA
1998,final,ES,MK,0,NA,NA
1998,final,ES,GR,0,NA,NA
1998,final,ES,SK,0,NA,NA
1998,final,ES,RO,0,NA,NA
1998,final,ES,HU,0,NA,NA
1998,final,ES,FR,0,NA,NA
1998,final,ES,CH,0,NA,NA
1998,final,SE,IL,5,NA,NA
1998,final,SE,GB,7,NA,NA
1998,final,SE,MT,6,NA,NA
1998,final,SE,NL,8,NA,NA
1998,final,SE,HR,3,NA,NA
1998,final,SE,BE,2,NA,NA
1998,final,SE,DE,0,NA,NA
1998,final,SE,NO,12,NA,NA
1998,final,SE,IE,1,NA,NA
1998,final,SE,CY,0,NA,NA
1998,final,SE,PT,0,NA,NA
1998,final,SE,EE,4,NA,NA
1998,final,SE,TR,0,NA,NA
1998,final,SE,FI,10,NA,NA
1998,final,SE,ES,0,NA,NA
1998,final,SE,PL,0,NA,NA
1998,final,SE,SI,0,NA,NA
1998,final,SE,MK,0,NA,NA
1998,final,SE,GR,0,NA,NA
